Date,Close,Open,High,Low,Volume,Change%
2024-02-02,493.24,494.25,498.31,492.29,52610,-0.09
2024-02-01,493.68,487.74,495.01,486.41,35700,1.3
2024-01-31,487.34,491.9,495.59,486.7,71090,-0.96
2024-01-30,492.08,485.28,492.18,485.22,38650,1.3
2024-01-29,485.75,485.8,488.94,484.56,30430,-0.01
2024-01-26,485.8,484.26,487.89,484.08,30740,0.28
2024-01-25,484.45,484.02,486.7,483.25,22890,0.09
2024-01-24,484.02,477.75,488.82,476.31,37680,-0.45
2024-01-23,486.21,487.33,489.5,484.63,45490,-0.33
2024-01-22,487.8,485.1,489.59,481.97,46700,0.56
2024-01-19,485.1,487.21,491.62,484.56,40470,-0.43
2024-01-18,487.21,484.85,489.64,484.19,30900,0.32
2024-01-17,485.67,485.18,491.75,480.9,57010,0.1
2024-01-16,485.18,475.71,485.18,473.08,37760,1.39
2024-01-15,478.51,488.29,491.1,478.51,45800,-2.0
2024-01-12,488.29,495.99,496.83,484.04,73470,-1.68
2024-01-11,496.61,493.44,498.01,491.51,56690,0.66
2024-01-10,493.33,497.29,501.24,491.08,70260,-0.92
2024-01-09,497.91,500.12,502.67,496.11,58700,-0.5
2024-01-08,500.43,495.93,504.51,495.93,64410,0.61
2024-01-05,497.39,496.93,499.34,494.79,40740,0.28
2024-01-04,495.99,495.59,502.73,495.39,87130,0.12
2024-01-03,495.41,489.89,495.41,483.32,39610,1.13
2024-01-02,489.89,493.47,499.79,489.31,44480,-1.01
2023-12-29,494.88,484.15,497.79,484.15,45360,0.46
2023-12-28,492.61,493.09,496.27,491.19,35680,-0.26
2023-12-27,493.88,495.97,499.24,493.78,43960,-0.3
2023-12-26,495.35,485.74,498.01,469.7,41320,0.5
2023-12-25,492.89,484.93,495.4,476.27,38830,0.87
2023-12-22,488.66,489.4,494.72,486.39,62110,-0.23
2023-12-21,489.77,489.02,489.78,484.68,31570,0.15
2023-12-20,489.02,486.39,490.96,486.07,33970,0.29
2023-12-19,487.63,477.12,487.63,469.49,58340,1.21
2023-12-18,481.79,486.22,489.58,480.0,37710,-1.1
2023-12-15,487.16,487.01,493.31,484.43,61620,0.03
2023-12-14,487.01,491.69,497.84,486.21,63360,-0.83
2023-12-13,491.1,500.22,505.41,488.82,76100,-2.25
2023-12-12,502.4,494.02,505.72,477.29,50630,0.31
2023-12-11,500.87,495.37,502.73,489.52,61310,0.92
2023-12-08,496.3,501.48,503.27,492.38,67420,-0.16
2023-12-07,497.12,500.6,510.54,487.49,148690,-2.09
2023-12-06,507.75,497.88,508.44,496.94,79360,1.92
2023-12-05,498.19,493.71,502.82,492.29,74940,0.24
2023-12-04,497.0,477.8,502.97,477.8,111050,3.81
2023-12-01,478.74,478.27,483.65,472.37,54450,0.1
2023-11-30,478.27,479.33,485.7,477.03,80650,-0.18
2023-11-29,479.11,468.84,480.77,468.84,61830,1.81
2023-11-28,470.59,464.84,472.78,457.66,59280,0.5
2023-11-27,468.26,476.24,479.82,467.71,42170,-1.93
2023-11-24,477.48,462.22,477.48,455.23,96070,1.82
2023-11-23,468.93,491.25,499.36,468.93,105180,-4.88
2023-11-22,493.0,486.52,493.17,484.24,78520,0.85
2023-11-21,488.86,477.16,489.22,470.32,74080,1.82
2023-11-20,480.11,474.41,484.88,462.0,75650,1.19
2023-11-17,474.45,486.28,491.2,471.59,107310,-2.43
2023-11-16,486.28,476.03,486.28,471.8,84990,1.95
2023-11-15,476.98,468.21,493.61,468.21,81810,0.16
2023-11-14,476.2,475.09,487.06,473.09,63840,0.25
2023-11-13,475.0,469.38,481.33,466.68,72420,0.01
2023-11-10,474.94,476.97,488.7,473.78,91800,-1.07
2023-11-09,480.09,471.75,493.4,471.75,92380,0.32
2023-11-08,478.55,440.42,478.55,438.57,98530,7.17
2023-11-07,446.54,443.1,458.12,443.1,72200,-0.91
2023-11-06,450.63,444.83,451.88,434.76,62090,1.3
2023-11-03,444.83,447.09,452.24,439.18,64690,-0.51
2023-11-02,447.09,420.42,448.89,413.09,91990,6.58
2023-11-01,419.49,402.68,419.49,391.06,79450,3.57
2023-10-31,405.02,421.86,427.05,397.81,85370,-3.78
2023-10-30,420.94,446.83,448.57,420.94,50500,-5.85
2023-10-27,447.1,434.55,451.05,429.88,61580,2.34
2023-10-26,436.88,472.57,472.97,430.85,144180,-7.7
2023-10-25,473.34,481.35,487.0,472.74,56040,-1.57
2023-10-24,480.91,467.05,481.39,465.01,49770,1.61
2023-10-23,473.28,474.0,485.23,469.39,50320,-1.35
2023-10-20,479.78,460.38,479.78,453.39,73920,4.18
2023-10-19,460.54,475.91,477.89,459.05,57390,-3.21
2023-10-18,475.82,478.29,487.93,453.7,103360,-0.52
2023-10-17,478.29,504.58,509.18,478.29,72840,-5.21
2023-10-16,504.58,510.4,517.87,503.42,69830,-1.14
2023-10-13,510.4,505.88,512.75,497.07,70360,0.93
2023-10-12,505.71,501.05,510.07,497.8,76050,0.99
2023-10-11,500.77,490.28,500.77,487.04,74000,2.28
2023-10-10,489.6,490.01,499.38,489.44,73400,-0.08
2023-10-09,490.01,480.53,491.28,480.25,63250,2.05
2023-10-06,480.17,471.39,482.16,465.33,57160,1.83
2023-10-05,471.55,478.89,485.74,471.45,54460,-1.53
2023-10-04,478.89,465.99,486.31,455.14,75420,2.57
2023-10-03,466.91,496.34,496.64,465.54,107160,-5.93
2023-10-02,496.34,494.89,502.36,493.74,48750,0.29
2023-09-29,494.89,493.46,500.53,489.94,57090,0.36
2023-09-28,493.1,495.26,497.38,483.56,66260,-0.55
2023-09-27,495.84,471.61,495.84,468.7,74900,5.24
2023-09-26,471.15,469.85,493.09,466.24,83910,-0.31
2023-09-25,472.6,511.2,514.94,472.6,93300,-7.55
2023-09-22,511.2,538.25,538.25,501.25,129860,-4.99
2023-09-21,538.07,548.43,551.18,536.64,76000,-1.89
2023-09-20,548.43,533.89,548.43,533.89,54650,2.72
2023-09-19,533.89,529.95,539.9,523.88,62080,0.03
2023-09-18,533.71,540.62,542.8,530.09,54200,-1.33
2023-09-15,540.91,537.52,546.74,535.07,58940,0.63
2023-09-14,537.52,551.36,553.0,537.34,86540,-2.51
2023-09-13,551.36,552.35,563.09,544.5,82220,-0.02
2023-09-12,551.49,532.91,551.63,530.99,68310,3.31
2023-09-11,533.82,546.36,554.96,533.82,83300,-2.3
2023-09-08,546.36,544.41,551.03,542.59,63510,0.37
2023-09-07,544.33,544.39,550.79,541.05,68250,-0.01
2023-09-06,544.39,530.88,544.39,528.14,68650,2.46
2023-09-05,531.33,525.17,535.46,516.92,69540,1.12
2023-08-31,525.46,519.73,526.19,519.62,64870,1.1
2023-08-30,519.73,512.91,519.93,509.14,68400,1.33
2023-08-29,512.91,509.51,517.39,507.63,74730,0.7
2023-08-28,509.35,501.66,509.35,501.33,63830,1.65
2023-08-25,501.09,500.39,507.46,498.67,67340,0.14
2023-08-24,500.39,481.69,500.39,479.99,73570,3.88
2023-08-23,481.69,489.69,496.12,481.54,45860,-1.63
2023-08-22,489.69,484.82,490.44,463.83,80960,1.08
2023-08-21,484.46,473.51,489.4,461.1,75790,2.2
2023-08-18,474.01,513.21,515.5,472.54,150540,-7.74
2023-08-17,513.79,520.29,525.11,513.79,87080,-1.25
2023-08-16,520.29,516.33,522.23,512.36,66780,0.96
2023-08-15,515.33,511.47,522.34,511.47,71990,0.93
2023-08-14,510.56,490.56,512.16,490.29,84690,3.88
2023-08-11,491.47,488.07,492.74,481.27,58860,0.7
2023-08-10,488.07,492.61,497.25,487.1,71270,-0.94
2023-08-09,492.69,495.85,499.56,491.8,62810,-0.48
2023-08-08,495.07,494.78,500.2,493.87,85160,0.03
2023-08-07,494.93,489.94,497.36,489.82,69500,1.12
2023-08-04,489.44,479.74,490.05,478.73,63240,2.02
2023-08-03,479.74,484.57,485.72,477.98,63270,-1.0
2023-08-02,484.57,478.29,487.25,477.03,53000,1.38
2023-08-01,477.97,479.28,486.95,474.74,87060,0.2
2023-07-31,477.02,472.59,480.57,472.09,61990,0.96
2023-07-28,472.49,466.19,473.13,465.52,68510,1.41
2023-07-27,465.94,468.67,471.7,460.67,64080,-0.21
2023-07-26,466.93,467.35,472.09,464.68,45130,-0.27
2023-07-25,468.21,464.5,472.09,459.34,63260,0.1
2023-07-24,467.72,461.24,470.2,456.65,74850,1.28
2023-07-21,461.81,456.5,461.81,456.2,56880,1.28
2023-07-20,455.96,454.89,456.92,450.45,55540,0.94
2023-07-19,451.73,448.25,456.88,448.25,57910,0.8
2023-07-18,448.13,451.15,453.99,447.28,55930,-0.67
2023-07-17,451.15,448.68,454.64,448.42,67880,0.55
2023-07-14,448.68,449.21,452.34,442.76,62760,0.17
2023-07-13,447.93,442.74,448.14,438.86,61900,1.14
2023-07-12,442.89,444.65,448.23,440.89,61050,-0.27
2023-07-11,444.09,442.45,449.13,442.07,62920,0.34
2023-07-10,442.6,434.5,444.76,434.38,81630,1.86
2023-07-07,434.5,431.52,434.5,425.08,53690,0.69
2023-07-06,431.52,436.77,438.75,427.07,65519,-1.22
2023-07-05,436.85,438.09,441.56,436.64,52290,-0.29
2023-07-04,438.11,429.54,438.35,429.5,56920,2.0
2023-07-03,429.54,426.77,432.33,426.71,33410,0.65
2023-06-30,426.77,423.57,431.33,414.06,44530,-0.39
2023-06-29,428.45,437.24,438.54,428.45,72010,-1.9
2023-06-28,436.76,440.33,443.33,436.28,49370,-0.78
2023-06-27,440.18,438.97,443.71,437.02,49850,0.28
2023-06-26,438.97,439.48,441.62,426.99,81940,-0.03
2023-06-23,439.11,444.28,446.63,437.41,75030,-1.16
2023-06-22,444.28,442.78,447.52,441.15,69790,0.38
2023-06-21,442.62,434.18,443.2,434.18,69900,1.92
2023-06-20,434.29,426.84,434.29,426.31,45400,1.75
2023-06-19,426.84,427.58,430.73,425.33,61720,-0.11
2023-06-16,427.32,431.51,439.48,427.32,89990,-0.97
2023-06-15,431.51,425.65,432.07,424.88,56550,1.25
2023-06-14,426.2,431.08,436.1,426.2,66550,-1.13
2023-06-13,431.08,427.25,432.77,426.77,71220,0.9
2023-06-12,427.25,420.86,427.46,417.31,64209,1.52
2023-06-09,420.86,418.42,421.43,412.59,68470,0.58
2023-06-08,418.42,427.44,432.7,418.42,94750,-2.1
2023-06-07,427.39,423.09,428.5,423.09,65010,1.02
2023-06-06,423.09,418.22,424.01,413.76,84620,1.15
2023-06-05,418.28,419.68,425.47,416.69,61860,-0.33
2023-06-02,419.68,418.23,424.65,417.95,66320,0.35
2023-06-01,418.23,418.9,420.96,413.61,62290,-0.16
2023-05-31,418.9,418.68,423.72,414.9,70680,0.12
2023-05-30,418.38,413.72,418.58,412.44,67950,1.1
2023-05-29,413.84,406.28,413.84,405.87,75680,1.99
2023-05-26,405.77,404.14,407.27,403.1,42360,0.4
2023-05-25,404.14,400.11,405.45,397.26,56910,1.15
2023-05-24,399.56,399.81,404.54,399.27,59300,-0.06
2023-05-23,399.81,399.4,403.23,396.09,73410,0.18
2023-05-22,399.09,392.15,399.12,391.87,50030,1.84
2023-05-19,391.88,386.38,392.68,385.38,64239,1.43
2023-05-18,386.35,386.62,391.91,385.4,71640,0.03
2023-05-17,386.23,393.27,395.76,386.18,69320,-1.7
2023-05-16,392.92,386.34,395.04,386.34,62130,0.69
2023-05-15,390.24,395.17,401.26,390.24,65920,-1.19
2023-05-12,394.93,391.6,396.02,389.6,75390,0.92
2023-05-11,391.32,389.31,396.02,389.13,70540,0.58
2023-05-10,389.08,382.45,390.76,379.61,73580,1.67
2023-05-09,382.69,380.75,385.8,380.29,49570,0.45
2023-05-08,380.98,371.69,382.37,371.69,73600,2.42
2023-05-05,371.97,369.73,376.25,360.17,41740,-0.64
2023-05-04,374.36,372.39,377.38,370.58,55600,0.43
2023-04-28,372.74,367.14,373.7,366.78,44700,1.26
2023-04-27,368.11,367.12,372.56,366.86,38280,0.17
2023-04-26,367.48,363.12,367.48,360.47,45680,1.09
2023-04-25,363.51,368.33,371.3,362.67,55470,-1.31
2023-04-24,368.33,368.6,371.31,366.2,33970,-0.21
2023-04-21,369.09,371.01,374.6,368.68,58680,-0.52
2023-04-20,371.01,368.95,371.89,367.94,38440,0.4
2023-04-19,369.53,374.82,376.94,369.21,41500,-1.58
2023-04-18,375.47,369.08,375.47,367.6,51930,1.54
2023-04-17,369.79,369.1,372.15,368.1,35410,-0.06
2023-04-14,370.01,378.69,381.85,370.01,75570,-2.52
2023-04-13,379.57,384.54,385.95,379.39,56030,-1.16
2023-04-12,384.04,386.42,389.75,383.1,65670,-0.54
2023-04-11,386.11,385.31,386.11,376.85,76240,0.21
2023-04-10,385.31,385.26,393.24,382.02,111680,0.14
2023-04-07,384.76,381.13,385.29,379.32,63920,0.95
2023-04-06,381.13,386.01,392.05,381.13,88530,-1.3
2023-04-05,386.15,381.95,387.9,381.74,60570,0.94
2023-04-04,382.57,382.71,385.67,381.01,60340,-0.04
2023-04-03,382.71,373.74,383.79,373.74,67110,2.67
2023-03-31,372.76,368.19,374.16,366.33,59060,1.28
2023-03-30,368.04,366.49,373.49,366.42,52670,0.52
2023-03-29,366.12,364.66,367.19,363.54,33580,0.4
2023-03-28,364.66,367.74,372.06,364.56,45430,-0.75
2023-03-27,367.43,364.74,368.74,362.92,45470,0.87
2023-03-24,364.25,360.01,366.75,360.01,50190,1.18
2023-03-23,360.01,359.44,360.01,354.02,31980,0.16
2023-03-22,359.44,358.09,362.78,358.09,32619,0.46
2023-03-21,357.78,352.55,358.78,352.11,25460,1.06
2023-03-20,354.03,361.71,363.88,354.03,40220,-2.26
2023-03-17,362.2,360.5,365.65,358.82,32180,0.47
2023-03-16,360.5,368.3,368.96,359.5,36020,-2.25
2023-03-15,368.8,354.5,369.5,354.5,62770,4.18
2023-03-14,354.01,362.73,365.32,353.0,53720,-2.62
2023-03-13,363.52,366.93,368.11,363.26,33250,-1.2
2023-03-10,367.92,370.93,372.29,366.26,48280,-0.81
2023-03-09,370.93,366.26,373.66,362.31,37910,0.6
2023-03-08,368.73,362.09,368.75,358.52,45460,1.76
2023-03-07,362.34,355.34,364.27,347.86,30680,0.42
2023-03-06,360.81,356.75,367.7,356.75,34470,1.07
2023-03-03,356.99,361.67,367.05,356.99,39640,-1.29
2023-03-02,361.67,363.8,367.71,361.13,24650,-0.59
2023-03-01,363.8,350.96,363.8,350.5,39890,2.68
2023-02-28,354.32,346.64,358.55,346.57,28600,0.63
2023-02-27,352.11,360.49,360.58,351.57,44200,-2.32
2023-02-24,360.49,366.06,368.55,359.93,30030,-1.52
2023-02-23,366.06,362.26,366.06,352.98,58640,0.75
2023-02-22,363.32,375.64,377.28,363.32,77960,-3.28
2023-02-21,375.64,380.61,383.96,375.6,53400,-1.31
2023-02-20,380.61,363.71,380.91,363.36,63870,4.65
2023-02-17,363.71,366.9,370.07,363.71,39370,-0.83
2023-02-16,366.75,359.31,366.75,358.81,48340,2.21
2023-02-15,358.81,347.28,360.02,346.46,43120,3.32
2023-02-14,347.28,344.79,349.71,342.18,24280,0.76
2023-02-13,344.67,353.6,354.78,339.83,59190,-2.54
2023-02-10,353.66,357.04,358.99,351.95,32280,-1.12
2023-02-09,357.65,356.63,362.0,355.22,34220,0.29
2023-02-08,356.62,353.67,361.1,349.27,44720,0.62
2023-02-07,354.41,365.84,369.34,354.29,51820,-3.2
2023-02-06,366.12,366.68,368.3,362.4,35280,-0.21
2023-02-03,366.88,365.83,372.16,363.12,38920,0.29
2023-02-02,365.83,367.83,372.29,362.82,60630,-0.54
2023-02-01,367.83,388.55,394.13,367.83,89940,-5.09
2023-01-31,387.57,379.14,387.57,376.27,59790,2.36
2023-01-30,378.63,378.74,387.43,374.18,72880,-0.06
2023-01-27,378.87,379.27,387.81,378.2,46370,-0.02
2023-01-19,378.94,373.53,379.98,373.04,51800,1.45
2023-01-18,373.53,365.94,375.36,365.94,57660,1.98
2023-01-17,366.26,354.14,366.26,352.04,50400,3.42
2023-01-16,354.14,354.21,356.78,351.68,27460,-0.02
2023-01-13,354.21,355.19,360.5,352.67,43270,-0.28
2023-01-12,355.19,353.26,356.86,352.6,37990,0.55
2023-01-11,353.26,348.78,358.51,345.55,41140,1.06
2023-01-10,349.57,345.64,352.12,338.17,31770,0.8
2023-01-09,346.81,350.53,355.46,346.1,29030,-0.98
2023-01-06,350.26,355.5,359.86,346.94,43670,-1.7
2023-01-05,356.3,354.14,359.33,349.87,38410,0.43
2023-01-04,354.77,353.58,360.31,348.72,50370,0.53
2023-01-03,352.91,330.07,352.92,328.35,50030,6.59
2022-12-30,331.09,331.45,336.58,330.76,22870,-0.41
2022-12-29,332.45,334.5,339.07,331.32,26960,-1.16
2022-12-28,336.34,330.69,339.37,330.47,30970,1.3
2022-12-27,332.02,317.11,332.22,312.86,43070,4.1
2022-12-26,318.95,338.38,339.35,318.5,58010,-5.74
2022-12-23,338.38,340.12,341.66,335.41,28720,-0.51
2022-12-22,340.12,334.12,344.5,325.78,40130,0.73
2022-12-21,337.65,346.83,353.18,329.43,59390,-2.89
2022-12-20,347.69,355.65,363.77,339.27,84750,-3.49
2022-12-19,360.26,361.55,377.13,360.26,73240,-0.78
2022-12-16,363.09,361.05,368.0,355.93,69200,0.37
2022-12-15,361.74,362.28,366.25,356.47,50610,-0.2
2022-12-14,362.45,365.82,376.17,360.68,56440,-0.92
2022-12-13,365.82,352.61,365.82,344.24,69620,2.89
2022-12-12,355.54,376.05,380.65,355.54,82730,-4.79
2022-12-09,373.43,367.3,375.34,362.67,69690,1.75
2022-12-08,366.99,351.79,370.15,347.11,67460,4.18
2022-12-07,352.27,361.23,364.65,349.08,74480,-2.48
2022-12-06,361.23,375.47,384.73,361.23,130300,-4.06
2022-12-05,376.5,366.35,380.02,365.59,80990,3.52
2022-12-02,363.71,348.29,363.71,341.6,90140,4.71
2022-12-01,347.35,346.21,360.74,343.86,83750,0.58
2022-11-30,345.36,341.64,350.39,331.79,58580,0.03
2022-11-29,345.26,336.18,347.33,330.3,85790,2.92
2022-11-28,335.48,316.83,335.71,314.82,54680,5.98
2022-11-25,316.55,300.01,317.14,294.69,37450,4.79
2022-11-24,302.08,297.9,302.08,291.47,40220,1.4
2022-11-23,297.9,305.99,309.69,297.9,37120,-2.73
2022-11-22,306.27,302.13,317.35,297.29,65420,1.37
2022-11-21,302.13,292.12,303.58,284.82,32140,2.28
2022-11-18,295.39,283.58,297.58,274.91,67970,2.98
2022-11-17,286.85,278.76,290.26,271.38,45460,3.43
2022-11-16,277.35,260.33,277.48,244.78,74680,6.32
2022-11-15,260.86,276.77,276.77,259.86,40890,-6.89
2022-11-14,280.17,296.72,296.72,277.48,48260,-5.65
2022-11-11,296.94,304.12,311.9,294.92,55960,-3.37
2022-11-10,307.29,327.9,327.9,305.58,44250,-6.34
2022-11-09,328.1,323.06,334.31,319.52,34120,0.75
2022-11-08,325.65,320.08,326.7,307.75,38770,1.85
2022-11-07,319.74,331.08,336.95,319.74,47730,-4.49
2022-11-04,334.77,348.11,348.87,331.54,49440,-4.08
2022-11-03,349.0,350.6,354.58,346.23,28020,-0.46
2022-11-02,350.6,351.69,357.98,350.5,34650,-0.56
2022-11-01,352.58,344.99,355.93,343.4,39460,2.2
2022-10-31,344.99,351.56,355.46,339.71,38070,-1.83
2022-10-28,351.43,348.32,360.55,347.1,33430,0.03
2022-10-27,351.34,330.94,351.34,320.46,40000,5.23
2022-10-26,333.89,338.06,344.35,328.37,27220,-1.71
2022-10-25,339.71,341.94,349.06,327.75,51160,-0.73
2022-10-24,342.21,361.06,364.73,338.92,44860,-5.18
2022-10-21,360.92,381.76,382.61,359.11,60910,-5.56
2022-10-20,382.18,386.33,388.04,379.39,21670,-1.07
2022-10-19,386.33,388.48,392.94,385.02,24060,-0.52
2022-10-18,388.36,380.06,395.11,380.03,37750,1.74
2022-10-17,381.73,384.75,384.75,375.11,30410,-0.78
2022-10-14,384.75,377.86,389.31,377.86,38490,1.82
2022-10-13,377.86,373.88,378.22,372.32,20830,0.9
2022-10-12,374.48,359.4,378.73,350.42,33860,3.86
2022-10-11,360.56,384.97,386.83,360.56,48090,-6.54
2022-10-10,385.78,373.76,387.24,366.41,37640,3.22
2022-10-07,373.76,392.21,392.22,365.97,53820,-4.7
2022-10-06,392.21,407.77,412.29,389.03,34230,-3.91
2022-10-05,408.19,391.77,412.48,388.27,31550,4.16
2022-10-04,391.87,398.95,406.29,391.87,37710,-1.81
2022-10-03,399.09,422.0,424.97,398.15,40100,-6.13
2022-09-30,425.17,424.33,425.59,407.92,49510,0.2
2022-09-29,424.33,431.67,440.37,424.33,34090,-1.66
2022-09-28,431.5,435.83,440.38,430.82,42540,-1.42
2022-09-27,437.73,438.79,441.77,433.22,29260,-0.21
2022-09-26,438.67,457.2,460.5,429.94,54590,-4.8
2022-09-23,460.77,460.46,470.92,460.42,29510,-0.7
2022-09-22,464.04,462.79,464.04,452.54,37400,0.08
2022-09-21,463.66,467.15,467.16,460.57,23090,-0.75
2022-09-20,467.15,460.33,469.31,458.56,32890,1.46
2022-09-19,460.45,481.26,488.9,457.92,54580,-4.32
2022-09-16,481.26,492.45,501.51,481.26,43420,-3.27
2022-09-15,497.51,491.33,499.98,491.18,27310,0.23
2022-09-14,496.39,499.26,499.32,489.32,46490,-0.83
2022-09-13,500.53,506.06,509.78,497.01,34940,-1.09
2022-09-12,506.06,511.66,515.8,506.06,30680,-1.09
2022-09-09,511.66,503.22,511.66,495.16,37910,1.49
2022-09-08,504.15,509.38,514.16,502.52,45910,-1.03
2022-09-07,509.38,532.33,532.33,509.38,57930,-4.31
2022-09-06,532.33,530.29,536.29,530.22,34980,0.38
2022-09-05,530.32,527.19,535.1,521.33,30350,0.51
2022-08-31,527.62,533.13,534.89,527.25,37760,-1.05
2022-08-30,533.24,539.08,544.9,533.24,41300,-1.08
2022-08-29,539.08,545.04,545.88,522.05,73930,-1.25
2022-08-26,545.88,552.77,555.0,543.96,51680,-1.24
2022-08-25,552.72,553.72,556.75,552.72,51320,-0.16
2022-08-24,553.6,548.72,553.6,548.72,42360,0.69
2022-08-23,549.81,537.75,549.81,532.68,54610,2.25
2022-08-22,537.7,540.81,546.58,534.21,74030,-1.5
2022-08-19,545.87,555.4,558.4,545.02,45400,-1.69
2022-08-18,555.24,557.78,558.28,552.48,45420,-0.46
2022-08-17,557.78,567.09,567.78,557.17,49190,-0.61
2022-08-16,561.19,562.83,564.8,559.77,39770,-0.41
2022-08-15,563.51,567.93,569.2,562.36,47550,0.27
2022-08-12,562.02,551.75,562.02,550.87,42360,1.86
2022-08-11,551.75,559.34,569.9,550.28,81350,-1.32
2022-08-10,559.12,555.37,561.64,552.63,51370,0.83
2022-08-09,554.52,554.19,558.3,551.57,44010,0.05
2022-08-08,554.24,552.13,558.73,551.61,54220,0.38
2022-08-05,552.13,545.74,553.8,542.98,51870,1.09
2022-08-04,546.16,546.16,551.87,543.51,54640,0.04
2022-08-03,545.92,538.68,546.57,536.39,51790,1.34
2022-08-02,538.68,537.81,545.87,535.07,62120,0.16
2022-08-01,537.81,523.59,537.81,520.32,52830,2.72
2022-07-29,523.59,525.85,531.25,523.32,38520,-0.43
2022-07-28,525.85,511.0,532.28,510.9,54730,2.93
2022-07-27,510.87,506.81,511.33,501.65,29930,0.74
2022-07-26,507.11,512.53,516.5,506.96,24940,-1.06
2022-07-25,512.53,521.75,522.06,510.39,36290,-1.77
2022-07-22,521.75,518.11,526.87,518.11,38780,0.71
2022-07-21,518.06,521.08,521.85,516.64,41890,-0.57
2022-07-20,521.01,515.23,525.36,514.12,52920,1.81
2022-07-19,511.77,515.92,518.35,501.36,41170,0.32
2022-07-18,510.15,511.45,518.96,508.1,37530,-0.03
2022-07-15,510.29,514.95,520.75,510.29,39630,-0.76
2022-07-14,514.19,502.68,515.73,498.48,45470,2.29
2022-07-13,502.68,505.86,510.0,499.39,37680,-0.33
2022-07-12,504.32,487.59,505.5,486.43,38020,2.77
2022-07-11,490.72,485.27,494.67,481.99,35630,0.01
2022-07-08,490.66,474.87,492.35,473.66,34540,3.49
2022-07-07,474.1,473.18,476.95,465.51,25310,0.19
2022-07-06,473.18,486.27,486.31,473.18,40890,-2.84
2022-07-05,487.01,498.06,499.61,485.72,30750,-2.21
2022-07-04,498.04,494.09,505.88,494.09,25230,0.8
2022-07-01,494.09,489.24,499.48,470.31,45200,0.99
2022-06-30,489.24,505.38,508.33,489.16,33450,-3.31
2022-06-29,505.97,506.01,511.89,495.89,30870,0.02
2022-06-28,505.86,491.83,508.76,491.83,40970,1.66
2022-06-27,497.6,487.58,502.6,486.86,30520,2.21
2022-06-24,486.83,492.13,498.87,486.83,33360,-1.18
2022-06-23,492.63,468.89,492.63,468.89,31200,4.34
2022-06-22,472.16,463.23,477.51,456.99,44280,1.53
2022-06-21,465.03,465.89,477.26,458.93,52540,-0.7
2022-06-20,468.29,497.53,503.69,468.29,50130,-6.05
2022-06-17,498.43,514.32,518.0,495.35,51860,-3.09
2022-06-16,514.32,503.37,522.45,502.29,42050,2.19
2022-06-15,503.28,519.58,527.48,497.39,42770,-3.14
2022-06-14,519.58,515.06,527.3,502.86,39260,0.88
2022-06-13,515.06,556.76,556.76,514.12,64440,-7.66
2022-06-10,557.8,574.43,578.27,557.78,57890,-3.09
2022-06-09,575.59,571.22,578.49,571.19,33110,0.77
2022-06-08,571.22,556.47,578.03,556.47,51130,2.65
2022-06-07,556.47,558.64,558.79,538.05,69050,-0.39
2022-06-06,558.64,568.63,576.12,558.64,44820,-1.76
2022-06-03,568.63,570.95,577.72,558.76,38230,-0.41
2022-06-02,570.95,578.09,583.06,565.66,60510,-1.17
2022-06-01,577.7,576.9,579.67,566.42,45590,0.06
2022-05-31,577.34,566.04,577.34,562.59,52450,2.0
2022-05-30,566.04,559.87,574.46,557.27,48600,1.1
2022-05-27,559.87,564.48,567.78,559.48,40630,-0.76
2022-05-26,564.18,567.93,570.58,559.36,37750,-0.64
2022-05-25,567.81,545.96,569.83,545.96,54500,4.03
2022-05-24,545.81,531.02,545.81,518.37,50720,2.81
2022-05-23,530.9,545.85,555.7,526.04,48270,-2.72
2022-05-20,545.73,542.92,557.03,541.53,41530,0.31
2022-05-19,544.07,538.68,548.02,521.19,50620,0.56
2022-05-18,541.06,546.2,555.5,539.91,48230,-0.92
2022-05-17,546.08,520.06,546.9,513.43,42300,4.68
2022-05-16,521.66,506.98,536.71,501.21,47090,2.9
2022-05-13,506.98,535.81,538.95,501.99,58150,-5.44
2022-05-12,536.12,574.39,576.57,534.98,42680,-6.66
2022-05-11,574.39,567.87,579.86,565.77,25690,1.15
2022-05-10,567.87,544.71,568.05,525.83,39890,3.16
2022-05-09,550.49,587.33,593.47,547.86,52990,-7.25
2022-05-06,593.49,631.74,631.74,593.49,34870,-6.1
2022-05-05,632.02,629.36,646.64,618.76,36890,-0.67
2022-05-04,636.3,640.94,650.43,636.27,36030,-1.84
2022-04-29,648.26,635.72,655.75,630.88,36920,1.97
2022-04-28,635.72,634.43,643.67,632.67,29760,0.5
2022-04-27,632.55,604.89,635.0,602.36,32150,6.98
2022-04-25,591.26,635.57,643.45,590.71,45480,-7.46
2022-04-22,638.93,654.56,666.82,631.36,67230,-2.91
2022-04-21,658.07,685.82,685.82,654.89,53880,-4.05
2022-04-20,685.86,705.56,717.94,685.86,38820,-2.79
2022-04-19,705.56,718.7,732.22,702.99,41840,-2.07
2022-04-18,720.45,744.64,749.35,712.76,45280,-3.09
2022-04-15,743.46,759.94,764.01,743.46,37180,-2.17
2022-04-14,759.94,780.56,784.73,759.94,32229,-1.51
2022-04-13,771.62,758.04,771.81,744.51,40300,1.79
2022-04-12,758.04,781.57,795.9,757.04,45010,-2.95
2022-04-08,781.08,802.17,808.3,781.08,44450,-2.64
