"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"17/06/2014","21,220.0","21,200.0","21,246.0","21,180.0","","0.02%"
"16/06/2014","21,215.0","21,180.0","21,250.0","21,110.0","","-0.04%"
"13/06/2014","21,222.5","21,205.0","21,247.5","21,110.0","","0.01%"
"12/06/2014","21,220.0","21,195.0","21,245.0","21,110.0","","0.00%"
"11/06/2014","21,220.5","21,190.0","21,225.5","21,170.0","","0.04%"
"10/06/2014","21,212.5","21,195.0","21,227.5","21,175.0","","-0.01%"
"09/06/2014","21,215.0","21,160.0","21,225.0","21,150.0","","0.14%"
"06/06/2014","21,185.0","21,180.0","21,225.0","21,110.0","","-0.09%"
"05/06/2014","21,205.0","21,160.0","21,225.0","21,160.0","","0.02%"
"04/06/2014","21,200.0","21,205.0","21,250.0","21,110.0","","-0.07%"
"03/06/2014","21,215.0","21,160.0","21,220.0","21,145.0","","0.19%"
"02/06/2014","21,175.0","21,130.0","21,175.0","21,080.0","","0.08%"
"30/05/2014","21,157.5","21,145.0","21,167.5","21,125.0","","-0.04%"
"29/05/2014","21,165.0","21,140.0","21,175.0","21,080.0","","0.00%"
"28/05/2014","21,165.0","21,120.0","21,165.0","21,110.0","","0.09%"
"27/05/2014","21,145.0","21,120.0","21,145.0","21,080.0","","0.00%"
"26/05/2014","21,145.0","21,120.0","21,169.0","21,110.0","","-0.01%"
"23/05/2014","21,147.5","21,115.0","21,147.5","21,100.0","","0.06%"
"22/05/2014","21,135.0","21,130.0","21,155.0","21,110.0","","-0.09%"
"21/05/2014","21,155.0","21,130.0","21,165.0","21,110.0","","0.00%"
"20/05/2014","21,155.0","21,110.0","21,165.0","21,095.0","","0.11%"
"19/05/2014","21,132.5","21,135.0","21,162.5","21,060.0","","-0.15%"
"16/05/2014","21,165.0","21,100.0","21,165.0","21,080.0","","0.20%"
"15/05/2014","21,122.5","21,085.0","21,122.5","21,070.0","","0.07%"
"14/05/2014","21,107.5","21,070.0","21,107.5","21,070.0","","0.05%"
"13/05/2014","21,097.5","21,075.0","21,112.5","21,070.0","","0.00%"
"12/05/2014","21,097.5","21,075.0","21,112.5","21,070.0","","-0.01%"
"09/05/2014","21,100.0","21,075.0","21,110.0","21,070.0","","-0.01%"
"08/05/2014","21,102.5","21,070.0","21,117.5","21,070.0","","0.05%"
"07/05/2014","21,092.5","21,070.0","21,102.5","21,070.0","","-0.09%"
"06/05/2014","21,112.5","21,070.0","21,127.5","21,070.0","","0.09%"
"05/05/2014","21,092.5","21,070.0","21,112.5","21,065.0","","0.05%"
"02/05/2014","21,082.5","21,060.0","21,082.5","21,060.0","","0.00%"
"01/05/2014","21,082.5","21,060.0","21,082.5","21,060.0","","0.00%"
"30/04/2014","21,082.5","21,060.0","21,082.5","21,060.0","","0.00%"
"29/04/2014","21,082.5","21,070.0","21,116.5","21,060.0","","-0.05%"
"28/04/2014","21,092.5","21,090.0","21,132.5","21,070.0","","-0.04%"
"25/04/2014","21,100.0","21,080.0","21,110.0","21,070.0","","-0.04%"
"24/04/2014","21,107.5","21,085.0","21,112.5","21,070.0","","-0.02%"
"23/04/2014","21,112.5","21,080.0","21,117.5","21,070.0","","0.07%"
"22/04/2014","21,097.5","21,075.0","21,112.5","21,070.0","","0.00%"
"21/04/2014","21,097.5","21,080.0","21,152.5","21,070.0","","0.00%"
"18/04/2014","21,097.5","21,075.0","21,120.5","21,070.0","","0.00%"
"17/04/2014","21,097.5","21,075.0","21,172.5","21,070.0","","0.00%"
"16/04/2014","21,097.5","21,075.0","21,112.5","21,070.0","","0.00%"
"15/04/2014","21,096.5","21,075.0","21,096.5","21,070.0","","0.00%"
"14/04/2014","21,097.5","21,070.0","21,117.0","21,070.0","","0.00%"
"11/04/2014","21,097.2","21,075.0","21,097.2","21,070.0","","0.01%"
"10/04/2014","21,095.0","21,075.0","21,110.0","21,070.0","","0.00%"
"09/04/2014","21,095.0","21,075.0","21,095.0","21,075.0","","0.00%"
"08/04/2014","21,095.0","21,075.0","21,110.0","21,070.0","","0.00%"
"07/04/2014","21,095.0","21,070.0","21,110.0","21,070.0","","0.01%"
"04/04/2014","21,092.5","21,070.0","21,107.5","21,070.0","","0.00%"
"03/04/2014","21,092.5","21,075.0","21,112.5","21,070.0","","-0.01%"
"02/04/2014","21,095.0","21,075.0","21,110.0","21,070.0","","-0.01%"
"01/04/2014","21,097.5","21,075.0","21,112.5","21,060.0","","0.00%"
"31/03/2014","21,097.5","21,085.0","21,117.5","21,060.0","","-0.05%"
"28/03/2014","21,107.5","21,080.0","21,107.5","21,070.0","","0.02%"
"27/03/2014","21,102.5","21,075.0","21,112.5","21,065.0","","0.02%"
"26/03/2014","21,097.5","21,075.0","21,112.5","21,060.0","","0.01%"
"25/03/2014","21,095.0","21,075.0","21,110.0","21,070.0","","-0.01%"
"24/03/2014","21,097.5","21,075.0","21,112.5","21,060.0","","0.00%"
"21/03/2014","21,097.5","21,075.0","21,112.5","21,065.0","","0.00%"
"20/03/2014","21,097.5","21,075.0","21,104.5","21,070.0","","0.00%"
"19/03/2014","21,097.5","21,075.0","21,112.5","21,070.0","","0.00%"
"18/03/2014","21,097.5","21,070.0","21,112.5","21,060.0","","0.02%"
"17/03/2014","21,092.5","21,080.0","21,104.5","21,070.0","","-0.04%"
"14/03/2014","21,100.0","21,075.0","21,110.0","21,070.0","","0.00%"
"13/03/2014","21,100.0","21,075.0","21,100.0","21,060.0","","0.00%"
"12/03/2014","21,100.0","21,075.0","21,102.0","21,060.0","","0.00%"
"11/03/2014","21,100.0","21,065.0","21,102.0","21,060.0","","0.00%"
"10/03/2014","21,100.0","21,070.0","21,100.0","21,070.0","","0.00%"
"07/03/2014","21,100.0","21,075.0","21,100.0","21,070.0","","0.00%"
"06/03/2014","21,100.0","21,075.0","21,105.0","21,070.0","","0.00%"
"05/03/2014","21,100.0","21,075.0","21,105.0","21,060.0","","0.00%"
"04/03/2014","21,100.0","21,075.0","21,105.0","21,070.0","","-0.01%"
"03/03/2014","21,102.5","21,075.0","21,102.5","21,060.0","","0.01%"
"28/02/2014","21,100.0","21,075.0","21,105.0","21,060.0","","0.00%"
"27/02/2014","21,100.0","21,075.0","21,105.0","21,065.0","","0.00%"
"26/02/2014","21,100.0","21,075.0","21,105.0","21,060.0","","-0.02%"
"25/02/2014","21,105.0","21,080.0","21,105.0","21,060.0","","0.00%"
"24/02/2014","21,105.0","21,085.0","21,105.0","21,060.0","","0.00%"
"21/02/2014","21,105.0","21,075.0","21,110.0","21,070.0","","0.02%"
"20/02/2014","21,100.0","21,075.0","21,102.0","21,070.0","","0.00%"
"19/02/2014","21,100.0","21,075.0","21,102.0","21,070.0","","0.00%"
"18/02/2014","21,100.0","21,075.0","21,105.0","21,070.0","","-0.02%"
"17/02/2014","21,105.0","21,075.0","21,110.0","21,070.0","","0.02%"
"14/02/2014","21,100.0","21,075.0","21,112.0","21,070.0","","-0.04%"
"13/02/2014","21,107.5","21,085.0","21,112.5","21,080.0","","0.01%"
"12/02/2014","21,105.0","21,085.0","21,115.0","21,075.0","","0.00%"
"11/02/2014","21,105.0","21,085.0","21,105.0","21,080.0","","0.00%"
"10/02/2014","21,105.0","21,085.0","21,110.0","21,060.0","","0.00%"
"07/02/2014","21,105.0","21,085.0","21,105.0","21,070.0","","0.00%"
"06/02/2014","21,105.0","21,075.0","21,115.0","21,050.0","","-0.02%"
"05/02/2014","21,110.0","21,075.0","21,110.0","21,075.0","","0.24%"
"04/02/2014","21,060.0","21,035.0","21,060.0","21,035.0","","0.00%"
"03/02/2014","21,060.0","21,035.0","21,060.0","21,035.0","","0.00%"
"31/01/2014","21,060.0","21,035.0","21,060.0","21,035.0","","0.00%"
"30/01/2014","21,060.0","21,035.0","21,060.0","21,035.0","","0.00%"
"29/01/2014","21,060.0","21,035.0","21,060.0","21,035.0","","0.00%"
"28/01/2014","21,060.0","21,035.0","21,060.0","21,035.0","","0.00%"
"27/01/2014","21,060.0","21,035.0","21,075.0","21,035.0","","-0.12%"
"24/01/2014","21,085.0","21,060.0","21,095.0","21,050.0","","0.00%"
"23/01/2014","21,085.0","21,070.0","21,090.0","21,060.0","","-0.02%"
"22/01/2014","21,090.0","21,070.0","21,095.0","21,060.0","","-0.02%"
"21/01/2014","21,095.0","21,060.0","21,100.0","21,060.0","","0.02%"
"20/01/2014","21,090.0","21,070.0","21,100.0","21,060.0","","0.00%"
"17/01/2014","21,090.0","21,070.0","21,090.0","21,060.0","","-0.05%"
"16/01/2014","21,100.0","21,070.0","21,100.0","21,060.0","","0.05%"
"15/01/2014","21,090.0","21,075.0","21,095.0","21,060.0","","0.00%"
"14/01/2014","21,091.0","21,060.0","21,094.0","21,060.0","","0.00%"
"13/01/2014","21,090.0","21,070.0","21,105.0","21,060.0","","0.00%"
"10/01/2014","21,091.0","21,065.0","21,091.0","21,060.0","","-0.02%"
"09/01/2014","21,095.0","21,075.0","21,097.0","21,065.0","","-0.02%"
"08/01/2014","21,100.0","21,070.0","21,100.0","21,060.0","","0.02%"
"07/01/2014","21,095.0","21,070.0","21,100.0","21,060.0","","-0.02%"
"06/01/2014","21,100.0","21,070.0","21,100.0","21,060.0","","0.02%"
"03/01/2014","21,095.0","21,070.0","21,100.0","21,065.0","","-0.07%"
"02/01/2014","21,110.0","21,085.0","21,135.0","21,060.0","","0.07%"
"01/01/2014","21,095.0","21,075.0","21,095.0","21,075.0","","0.00%"
"31/12/2013","21,095.0","21,085.0","21,110.0","21,060.0","","-0.02%"
"30/12/2013","21,100.0","21,075.0","21,105.0","21,060.0","","0.02%"
"27/12/2013","21,095.0","21,070.0","21,100.0","21,060.0","","0.00%"
"26/12/2013","21,095.0","21,075.0","21,095.0","21,060.0","","0.00%"
"25/12/2013","21,095.0","21,070.0","21,095.0","21,060.0","","-0.03%"
"24/12/2013","21,101.0","21,070.0","21,101.0","21,060.0","","-0.03%"
"23/12/2013","21,107.5","21,075.0","21,107.5","21,060.0","","-0.04%"
"20/12/2013","21,115.0","21,080.0","21,115.0","21,060.0","","0.05%"
"19/12/2013","21,103.5","21,080.0","21,103.5","21,060.0","","-0.01%"
"18/12/2013","21,105.0","21,090.0","21,120.0","21,060.0","","-0.07%"
"17/12/2013","21,120.0","21,090.0","21,120.0","21,060.0","","0.06%"
"16/12/2013","21,107.5","21,090.0","21,112.5","21,060.0","","0.00%"
"13/12/2013","21,108.5","21,090.0","21,108.5","21,060.0","","0.02%"
"12/12/2013","21,105.0","21,090.0","21,110.0","21,060.0","","-0.05%"
"11/12/2013","21,115.0","21,095.0","21,120.0","21,060.0","","-0.02%"
"10/12/2013","21,120.0","21,100.0","21,120.0","21,060.0","","0.00%"
"09/12/2013","21,120.0","21,115.0","21,145.0","21,060.0","","-0.09%"
"06/12/2013","21,140.0","21,120.0","21,160.0","21,060.0","","0.00%"
"05/12/2013","21,140.0","21,095.0","21,140.0","21,060.0","","0.09%"
"04/12/2013","21,120.0","21,100.0","21,120.0","21,060.0","","0.00%"
"03/12/2013","21,120.0","21,090.0","21,120.0","21,060.0","","0.09%"
"02/12/2013","21,100.0","21,070.0","21,110.0","21,060.0","","-0.09%"
"29/11/2013","21,120.0","21,085.0","21,120.0","21,060.0","","0.05%"
"28/11/2013","21,110.0","21,100.0","21,120.0","21,060.0","","-0.03%"
"27/11/2013","21,117.0","21,100.0","21,120.0","21,060.0","","0.08%"
"26/11/2013","21,100.0","21,085.0","21,107.0","21,060.0","","0.00%"
"25/11/2013","21,100.0","21,080.0","21,105.0","21,060.0","","0.00%"
"22/11/2013","21,100.0","21,080.0","21,107.0","21,060.0","","0.00%"
"21/11/2013","21,100.0","21,080.0","21,100.0","21,060.0","","0.01%"
"20/11/2013","21,097.5","21,080.0","21,102.5","21,060.0","","-0.04%"
"19/11/2013","21,105.0","21,080.0","21,107.0","21,060.0","","0.00%"
"18/11/2013","21,105.0","21,080.0","21,107.0","21,060.0","","0.02%"
"15/11/2013","21,100.0","21,080.0","21,107.0","21,060.0","","-0.04%"
"14/11/2013","21,107.5","21,085.0","21,107.5","21,060.0","","0.05%"
"13/11/2013","21,097.5","21,075.0","21,100.5","21,060.0","","0.00%"
"12/11/2013","21,097.5","21,075.0","21,100.5","21,060.0","","0.00%"
"11/11/2013","21,097.5","21,080.0","21,097.5","21,060.0","","-0.01%"
"08/11/2013","21,100.0","21,075.0","21,103.0","21,060.0","","0.00%"
"07/11/2013","21,100.0","21,075.0","21,103.0","21,060.0","","0.00%"
"06/11/2013","21,100.0","21,075.0","21,110.0","21,050.0","","0.00%"
"05/11/2013","21,100.0","21,075.0","21,120.0","21,060.0","","0.00%"
"04/11/2013","21,100.0","21,070.0","21,110.0","21,060.0","","0.00%"
"01/11/2013","21,100.0","21,080.0","21,103.0","21,060.0","","0.00%"
"31/10/2013","21,100.0","21,085.0","21,105.0","21,060.0","","0.00%"
"30/10/2013","21,100.0","21,080.0","21,103.0","21,060.0","","0.00%"
"29/10/2013","21,100.0","21,075.0","21,103.0","21,060.0","","0.00%"
"28/10/2013","21,100.0","21,075.0","21,108.0","21,060.0","","0.01%"
"25/10/2013","21,097.5","21,080.0","21,100.5","21,060.0","","-0.01%"
"24/10/2013","21,100.0","21,075.0","21,108.0","21,060.0","","0.00%"
"23/10/2013","21,100.0","21,075.0","21,108.0","21,060.0","","-0.02%"
"22/10/2013","21,105.0","21,080.0","21,115.0","21,060.0","","-0.01%"
"21/10/2013","21,107.5","21,090.0","21,112.5","21,060.0","","-0.04%"
"18/10/2013","21,115.0","21,090.0","21,115.0","21,060.0","","0.00%"
"17/10/2013","21,115.0","21,080.0","21,125.0","21,060.0","","-0.02%"
"16/10/2013","21,120.0","21,070.0","21,120.0","21,060.0","","0.07%"
"15/10/2013","21,105.0","21,065.0","21,105.0","21,060.0","","0.00%"
"14/10/2013","21,105.0","21,080.0","21,105.0","21,060.0","","0.02%"
"11/10/2013","21,100.0","21,065.0","21,105.0","21,060.0","","0.00%"
"10/10/2013","21,100.0","21,070.0","21,105.0","21,060.0","","-0.07%"
"09/10/2013","21,115.0","21,080.0","21,115.0","21,060.0","","-0.02%"
"08/10/2013","21,120.0","21,080.0","21,120.0","21,060.0","","-0.02%"
"07/10/2013","21,125.0","21,085.0","21,125.0","21,060.0","","0.02%"
"04/10/2013","21,120.0","21,090.0","21,120.0","21,060.0","","-0.02%"
"03/10/2013","21,125.0","21,080.0","21,130.0","21,060.0","","0.00%"
"02/10/2013","21,125.0","21,080.0","21,148.0","21,060.0","","0.02%"
"01/10/2013","21,120.0","21,085.0","21,120.0","21,060.0","","0.04%"
"30/09/2013","21,112.5","21,085.0","21,112.5","21,060.0","","0.00%"
"27/09/2013","21,113.5","21,090.0","21,113.5","21,060.0","","-0.01%"
"26/09/2013","21,115.0","21,090.0","21,115.0","21,060.0","","-0.02%"
"25/09/2013","21,120.0","21,075.0","21,120.0","21,060.0","","0.00%"
"24/09/2013","21,120.0","21,090.0","21,120.0","21,060.0","","0.05%"
"23/09/2013","21,110.0","21,090.0","21,120.0","21,060.0","","0.00%"
"20/09/2013","21,110.0","21,095.0","21,125.0","21,060.0","","-0.12%"
"19/09/2013","21,135.0","21,100.0","21,145.0","21,070.0","","-0.05%"
"18/09/2013","21,145.0","21,100.0","21,145.0","21,080.0","","0.13%"
"17/09/2013","21,117.5","21,090.0","21,127.5","21,080.0","","-0.04%"
"16/09/2013","21,125.0","21,090.0","21,145.0","21,080.0","","0.05%"
"13/09/2013","21,115.0","21,080.0","21,135.0","21,070.0","","0.00%"
"12/09/2013","21,115.0","21,090.0","21,125.0","21,070.0","","0.01%"
"11/09/2013","21,112.5","21,080.0","21,112.5","21,080.0","","-0.01%"
"10/09/2013","21,115.0","21,085.0","21,135.0","21,080.0","","-0.12%"
"09/09/2013","21,140.0","21,100.0","21,150.0","21,080.0","","-0.07%"
"06/09/2013","21,155.0","21,110.0","21,155.0","21,100.0","","0.00%"
"05/09/2013","21,155.0","21,120.0","21,175.0","21,100.0","","-0.05%"
"04/09/2013","21,165.0","21,125.0","21,165.0","21,100.0","","0.07%"
"03/09/2013","21,150.0","21,120.0","21,150.0","21,100.0","","-0.02%"
"02/09/2013","21,155.0","21,120.0","21,155.0","21,120.0","","0.00%"
"30/08/2013","21,155.0","21,120.0","21,155.0","21,100.0","","0.00%"
"29/08/2013","21,155.0","21,125.0","21,175.0","21,100.0","","-0.02%"
"28/08/2013","21,160.0","21,120.0","21,260.0","21,080.0","","-0.05%"
"27/08/2013","21,170.0","21,120.0","21,180.0","21,080.0","","-0.05%"
"26/08/2013","21,180.0","21,100.0","21,180.0","21,060.0","","0.09%"
"23/08/2013","21,160.0","21,150.0","21,240.0","21,100.0","","0.07%"
"22/08/2013","21,145.0","21,075.0","21,165.0","21,060.0","","0.21%"
"21/08/2013","21,100.0","21,070.0","21,105.0","21,050.0","","0.00%"
"20/08/2013","21,100.0","21,075.0","21,105.0","21,050.0","","0.02%"
"19/08/2013","21,095.0","21,075.0","21,105.0","21,060.0","","-0.01%"
"16/08/2013","21,097.5","21,070.0","21,102.5","21,060.0","","0.02%"
"15/08/2013","21,092.5","21,075.0","21,102.5","21,060.0","","0.00%"
"14/08/2013","21,092.5","21,070.0","21,102.5","21,060.0","","-0.04%"
"13/08/2013","21,100.0","21,070.0","21,110.0","21,060.0","","-0.02%"
"12/08/2013","21,105.0","21,070.0","21,110.0","21,060.0","","0.02%"
"09/08/2013","21,100.0","21,070.0","21,110.0","21,060.0","","-0.05%"
"08/08/2013","21,110.0","21,060.0","21,120.0","21,060.0","","0.14%"
"07/08/2013","21,080.0","21,060.0","21,100.0","21,030.0","","-0.07%"
"06/08/2013","21,095.0","21,060.0","21,095.0","21,010.0","","-0.12%"
"05/08/2013","21,120.0","21,090.0","21,150.0","21,080.0","","-0.07%"
"02/08/2013","21,135.0","21,100.0","21,225.0","21,090.0","","-0.12%"
"01/08/2013","21,160.0","21,120.0","21,230.0","21,100.0","","-0.07%"
"31/07/2013","21,175.0","21,130.0","21,235.0","21,130.0","","-0.06%"
"30/07/2013","21,188.0","21,150.0","21,258.0","21,130.0","","-0.15%"
"29/07/2013","21,220.0","21,190.0","21,220.0","21,180.0","","0.03%"
"26/07/2013","21,213.0","21,190.0","21,233.0","21,180.0","","-0.06%"
"25/07/2013","21,225.5","21,200.0","21,250.5","21,200.0","","0.01%"
"24/07/2013","21,223.0","21,210.0","21,253.0","21,200.0","","0.00%"
"23/07/2013","21,223.0","21,210.0","21,253.0","21,200.0","","0.00%"
"22/07/2013","21,223.0","21,200.0","21,253.0","21,200.0","","0.00%"
"19/07/2013","21,223.0","21,200.0","21,253.0","21,200.0","","-0.09%"
"18/07/2013","21,243.0","21,230.0","21,243.0","21,190.0","","0.02%"
"17/07/2013","21,238.0","21,210.0","21,238.0","21,190.0","","0.07%"
"16/07/2013","21,222.5","21,200.0","21,237.5","21,180.0","","-0.03%"
"15/07/2013","21,228.0","21,210.0","21,248.0","21,200.0","","0.02%"
"12/07/2013","21,223.0","21,225.0","21,263.0","21,180.0","","-0.05%"
"11/07/2013","21,233.0","21,240.0","21,253.0","21,200.0","","-0.05%"
"10/07/2013","21,243.0","21,235.0","21,243.0","21,170.0","","0.00%"
"09/07/2013","21,243.0","21,230.0","21,243.0","21,170.0","","0.18%"
"08/07/2013","21,205.0","21,230.0","21,275.0","21,170.0","","-0.16%"
"05/07/2013","21,238.0","21,225.0","21,248.0","21,170.0","","0.02%"
"04/07/2013","21,233.0","21,215.0","21,243.0","21,170.0","","0.07%"
"03/07/2013","21,217.5","21,200.0","21,247.5","21,140.0","","0.13%"
"02/07/2013","21,190.0","21,160.0","21,210.0","21,130.0","","0.05%"
"01/07/2013","21,180.0","21,135.0","21,230.0","21,130.0","","-0.12%"
"28/06/2013","21,205.0","21,170.0","21,261.0","21,030.0","","0.89%"
"27/06/2013","21,018.0","21,020.0","21,053.0","20,970.0","","-0.08%"
"26/06/2013","21,035.5","21,030.0","21,035.5","20,970.0","","0.00%"
"25/06/2013","21,035.5","21,027.0","21,035.5","21,000.0","","0.00%"
"24/06/2013","21,035.5","21,035.0","21,035.5","21,000.0","","0.00%"
"21/06/2013","21,035.5","21,035.0","21,035.5","21,000.0","","0.00%"
"20/06/2013","21,035.5","21,030.0","21,035.5","20,970.0","","0.00%"
"19/06/2013","21,035.5","21,030.0","21,035.5","21,000.0","","0.00%"
"18/06/2013","21,035.5","21,030.0","21,035.5","21,000.0","","0.01%"
"17/06/2013","21,033.0","21,035.0","21,038.0","21,000.0","","0.14%"
"14/06/2013","21,003.0","21,030.0","21,068.0","20,970.0","","-0.15%"
"13/06/2013","21,035.5","21,030.0","21,035.5","20,970.0","","0.08%"
"12/06/2013","21,018.0","21,030.0","21,053.0","20,970.0","","-0.05%"
"11/06/2013","21,028.0","20,995.0","21,043.0","20,980.0","","0.05%"
"10/06/2013","21,018.0","20,995.0","21,053.0","20,980.0","","0.00%"
"07/06/2013","21,018.0","20,995.0","21,028.0","20,980.0","","0.02%"
"06/06/2013","21,013.0","20,995.0","21,023.0","20,980.0","","-0.02%"
"05/06/2013","21,018.0","20,995.0","21,018.0","20,970.0","","0.05%"
"04/06/2013","21,008.0","20,980.0","21,048.0","20,970.0","","0.01%"
"03/06/2013","21,005.0","20,985.0","21,030.0","20,936.0","","-0.04%"
"31/05/2013","21,013.0","20,985.0","21,023.0","20,960.0","","0.02%"
"30/05/2013","21,008.0","20,990.0","21,028.0","20,910.0","","0.00%"
"29/05/2013","21,008.0","20,975.0","21,028.0","20,960.0","","0.05%"
"28/05/2013","20,998.0","20,975.0","21,028.0","20,960.0","","-0.01%"
"27/05/2013","21,000.0","20,970.0","21,020.0","20,910.0","","0.14%"
"24/05/2013","20,970.0","20,970.0","21,050.0","20,910.0","","-0.14%"
"23/05/2013","21,000.0","20,990.0","21,020.0","20,960.0","","0.00%"
"22/05/2013","21,000.0","20,970.0","21,020.0","20,915.0","","0.31%"
"21/05/2013","20,935.0","20,960.0","21,020.0","20,915.0","","-0.28%"
"20/05/2013","20,993.0","20,955.0","21,018.0","20,900.0","","0.04%"
"17/05/2013","20,985.0","20,930.0","21,005.0","20,930.0","","0.21%"
"16/05/2013","20,940.0","20,920.0","20,945.0","20,910.0","","0.00%"
"15/05/2013","20,940.0","20,920.0","20,940.0","20,910.0","","0.00%"
"14/05/2013","20,940.0","20,910.0","20,940.0","20,900.0","","0.00%"
"13/05/2013","20,939.0","20,920.0","20,939.0","20,900.0","","0.00%"
"10/05/2013","20,940.0","20,920.0","20,940.0","20,900.0","","-0.02%"
"09/05/2013","20,945.0","20,920.0","20,945.0","20,900.0","","0.05%"
"08/05/2013","20,935.0","20,915.0","20,945.0","20,900.0","","0.00%"
"07/05/2013","20,935.0","20,910.0","20,945.0","20,900.0","","0.00%"
"06/05/2013","20,935.0","20,910.0","20,945.0","20,900.0","","-0.02%"
"03/05/2013","20,940.0","20,910.0","20,945.0","20,900.0","","0.02%"
"02/05/2013","20,935.0","20,915.0","20,940.0","20,900.0","","0.46%"
"01/05/2013","20,840.0","20,810.0","20,840.0","20,810.0","","0.00%"
"30/04/2013","20,840.0","20,810.0","20,840.0","20,810.0","","0.00%"
"29/04/2013","20,840.0","20,810.0","20,840.0","20,810.0","","0.00%"
"26/04/2013","20,840.0","20,900.0","20,940.0","20,810.0","","-0.36%"
"25/04/2013","20,915.0","20,910.0","20,965.0","20,880.0","","-0.05%"
"24/04/2013","20,925.0","20,900.0","20,935.0","20,835.0","","0.00%"
"23/04/2013","20,925.0","20,900.0","20,945.0","20,840.0","","0.00%"
"22/04/2013","20,925.0","20,880.0","20,945.0","20,870.0","","0.13%"
"19/04/2013","20,897.5","20,870.0","20,897.5","20,870.0","","0.00%"
"18/04/2013","20,897.5","20,880.0","20,917.5","20,840.0","","0.06%"
"17/04/2013","20,885.5","20,880.0","20,934.5","20,830.0","","-0.19%"
"16/04/2013","20,925.0","20,860.0","20,925.0","20,820.0","","0.12%"
"15/04/2013","20,900.0","20,835.0","20,900.0","20,790.0","","0.22%"
"12/04/2013","20,855.0","20,830.0","20,865.0","20,820.0","","0.00%"
"11/04/2013","20,855.0","20,920.0","20,945.0","20,820.0","","0.00%"
"10/04/2013","20,855.0","20,870.0","20,945.0","20,830.0","","-0.24%"
"09/04/2013","20,905.0","20,910.0","20,945.0","20,840.0","","-0.10%"
"08/04/2013","20,925.0","20,900.0","20,945.0","20,840.0","","0.00%"
"05/04/2013","20,925.0","20,920.0","20,945.0","20,840.0","","0.00%"
"04/04/2013","20,925.0","20,910.0","20,945.0","20,840.0","","-0.05%"
"03/04/2013","20,935.0","20,915.0","20,940.0","20,840.0","","0.00%"
"02/04/2013","20,935.0","20,920.0","20,950.0","20,840.0","","-0.04%"
"01/04/2013","20,942.5","20,920.0","20,947.5","20,840.0","","-0.04%"
"29/03/2013","20,950.0","20,920.0","20,950.0","20,840.0","","0.04%"
"28/03/2013","20,942.5","20,920.0","20,942.5","20,840.0","","0.04%"
"27/03/2013","20,935.0","20,925.0","20,950.0","20,840.0","","-0.05%"
"26/03/2013","20,945.0","20,925.0","20,955.0","20,840.0","","0.00%"
"25/03/2013","20,945.0","20,925.0","20,955.0","20,840.0","","0.02%"
"22/03/2013","20,940.0","20,925.0","20,945.0","20,840.0","","-0.02%"
"21/03/2013","20,943.5","20,930.0","20,946.5","20,840.0","","-0.01%"
"20/03/2013","20,945.0","20,930.0","20,950.0","20,840.0","","-0.01%"
"19/03/2013","20,947.5","20,930.0","20,947.5","20,840.0","","0.01%"
"18/03/2013","20,945.0","20,930.0","20,960.0","20,840.0","","-0.02%"
"15/03/2013","20,950.0","20,925.0","20,955.0","20,840.0","","0.05%"
"14/03/2013","20,940.0","20,930.0","20,970.0","20,840.0","","-0.02%"
"13/03/2013","20,945.0","20,925.0","20,960.0","20,840.0","","0.00%"
"12/03/2013","20,945.0","20,925.0","20,955.0","20,840.0","","0.05%"
"11/03/2013","20,935.0","20,915.0","20,945.0","20,840.0","","0.00%"
"08/03/2013","20,935.0","20,900.0","20,935.0","20,840.0","","0.00%"
"07/03/2013","20,935.0","20,915.0","20,960.0","20,840.0","","-0.07%"
"06/03/2013","20,950.0","20,940.0","20,970.0","20,840.0","","-0.20%"
"05/03/2013","20,993.0","20,930.0","21,013.0","20,840.0","","0.13%"
"04/03/2013","20,965.0","20,900.0","20,965.0","20,840.0","","0.19%"
"01/03/2013","20,925.0","20,900.0","20,930.0","20,840.0","","-0.14%"
"28/02/2013","20,955.0","20,900.0","20,955.0","20,840.0","","0.07%"
"27/02/2013","20,940.0","20,880.0","20,940.0","20,840.0","","0.24%"
"26/02/2013","20,890.0","20,870.0","20,925.0","20,840.0","","0.02%"
"25/02/2013","20,885.0","20,850.0","20,885.0","20,800.0","","-0.02%"
"22/02/2013","20,890.0","20,860.0","20,920.0","20,800.0","","-0.02%"
"21/02/2013","20,895.0","20,880.0","20,905.0","20,810.0","","0.12%"
"20/02/2013","20,870.0","20,795.0","20,900.0","20,790.0","","0.10%"
"19/02/2013","20,850.0","20,830.0","20,855.0","20,790.0","","0.10%"
"18/02/2013","20,830.0","20,820.0","20,850.0","20,790.0","","-0.07%"
"15/02/2013","20,845.0","20,820.0","20,845.0","20,820.0","","0.00%"
"14/02/2013","20,845.0","20,820.0","20,845.0","20,820.0","","0.00%"
"13/02/2013","20,845.0","20,820.0","20,845.0","20,820.0","","0.00%"
"12/02/2013","20,845.0","20,820.0","20,845.0","20,820.0","","0.00%"
"11/02/2013","20,845.0","20,820.0","20,845.0","20,820.0","","0.00%"
"08/02/2013","20,845.0","20,795.0","20,845.0","20,790.0","","0.10%"
"07/02/2013","20,825.0","20,805.0","20,865.0","20,770.0","","-0.02%"
