Date,Close,Open,High,Low,Volume,Change%
2024-07-02,1296.06,1288.21,1300.58,1286.07,189920,0.82
2024-07-01,1285.48,1278.22,1285.48,1271.2,165100,0.56
2024-06-28,1278.32,1289.31,1290.97,1272.27,234110,-0.83
2024-06-27,1289.03,1288.88,1290.8,1282.24,170120,-0.18
2024-06-26,1291.3,1291.04,1294.12,1276.44,206660,0.19
2024-06-25,1288.8,1290.12,1293.28,1281.89,202940,-0.08
2024-06-24,1289.85,1317.31,1319.51,1287.26,363840,-2.28
2024-06-21,1319.93,1323.77,1324.81,1316.07,227740,-0.18
2024-06-20,1322.36,1316.78,1326.88,1311.43,309830,0.62
2024-06-19,1314.22,1313.51,1319.31,1300.67,265000,0.33
2024-06-18,1309.89,1314.39,1320.8,1309.89,225990,0.01
2024-06-17,1309.7,1317.64,1318.16,1305.5,256110,-0.51
2024-06-14,1316.46,1336.35,1338.59,1316.46,313170,-1.3
2024-06-13,1333.85,1331.91,1339.17,1327.79,356740,0.15
2024-06-12,1331.81,1308.89,1331.81,1305.27,297020,1.8
2024-06-11,1308.3,1315.48,1318.09,1301.43,276890,-0.21
2024-06-10,1311.1,1314.28,1319.06,1306.53,223710,0.23
2024-06-07,1308.03,1303.32,1314.56,1302.53,164080,0.44
2024-06-06,1302.28,1303.85,1308.43,1296.37,270560,0.2
2024-06-05,1299.66,1302.07,1313.11,1299.66,243460,-0.1
2024-06-04,1300.99,1305.12,1306.96,1298.4,233740,0.25
2024-06-03,1297.78,1285.07,1301.64,1284.95,282230,1.71
2024-05-31,1275.97,1280.08,1283.3,1273.85,164190,-0.26
2024-05-30,1279.29,1279.32,1280.5,1263.44,282950,-0.37
2024-05-29,1284.02,1301.3,1302.56,1284.02,247210,-1.21
2024-05-28,1299.75,1291.18,1299.75,1285.83,214400,1.16
2024-05-27,1284.88,1286.97,1288.75,1275.98,194010,0.11
2024-05-24,1283.46,1304.74,1309.89,1272.98,397140,-1.63
2024-05-23,1304.76,1290.38,1304.76,1283.26,229220,1.03
2024-05-22,1291.46,1307.53,1311.11,1288.47,288980,-1.31
2024-05-21,1308.62,1311.36,1313.19,1297.51,232800,-0.3
2024-05-20,1312.55,1317.61,1322.13,1312.55,289210,0.18
2024-05-17,1310.15,1309.42,1312.95,1304.14,269820,0.14
2024-05-16,1308.27,1300.56,1311.4,1296.77,303270,1.42
2024-05-15,1289.97,1283.65,1294.71,1282.61,225880,0.99
2024-05-14,1277.31,1281.65,1287.51,1276.04,179470,0.38
2024-05-13,1272.53,1280.1,1281.58,1266.27,163920,-0.39
2024-05-10,1277.47,1284.88,1285.22,1268.91,165970,-0.31
2024-05-09,1281.47,1287.23,1289.92,1274.57,194300,-0.26
2024-05-08,1284.85,1279.2,1285.12,1269.97,253690,0.0
2024-05-07,1284.85,1279.29,1285.43,1272.63,168940,0.8
2024-05-06,1274.62,1262.41,1274.62,1256.67,205560,1.51
2024-05-03,1255.62,1248.5,1259.83,1248.5,208850,0.67
2024-05-02,1247.21,1244.15,1248.41,1239.02,167870,0.54
2024-04-26,1240.5,1227.69,1245.52,1225.55,188650,0.55
2024-04-25,1233.72,1235.25,1236.99,1226.76,157690,0.13
2024-04-24,1232.17,1210.05,1234.87,1207.92,215460,2.65
2024-04-23,1200.37,1207.76,1213.96,1191.61,252380,-0.52
2024-04-22,1206.64,1204.41,1214.24,1200.15,189960,1.06
2024-04-19,1194.03,1207.21,1210.32,1186.51,299950,-1.38
2024-04-17,1210.74,1232.89,1237.08,1209.42,234130,-1.78
2024-04-16,1232.7,1228.32,1234.28,1209.99,353360,0.39
2024-04-15,1227.9,1283.98,1287.46,1227.9,462540,-4.42
2024-04-12,1284.74,1263.17,1285.3,1262.41,248400,1.73
2024-04-11,1262.86,1262.96,1266.71,1254.64,169920,-0.08
2024-04-10,1263.82,1271.37,1276.08,1263.82,195640,-0.24
2024-04-09,1266.92,1255.84,1266.92,1252.58,173360,0.97
2024-04-08,1254.72,1257.23,1260.17,1248.24,222160,-0.24
2024-04-05,1257.78,1258.11,1265.65,1251.84,258240,-0.78
2024-04-04,1267.65,1274.22,1278.67,1267.47,259160,-0.52
2024-04-03,1274.27,1287.64,1290.84,1273.15,257480,-1.4
2024-04-02,1292.3,1283.11,1292.3,1273.16,365460,-0.02
2024-04-01,1292.62,1293.36,1298.59,1284.2,227980,-0.33
2024-03-29,1296.9,1305.41,1306.01,1294.97,217260,-0.48
2024-03-28,1303.2,1294.29,1306.42,1294.29,274150,1.12
2024-03-27,1288.77,1288.19,1290.76,1279.68,188460,0.2
2024-03-26,1286.23,1270.84,1287.89,1266.79,210110,1.28
2024-03-25,1270.0,1283.64,1288.91,1266.97,269840,-1.1
2024-03-22,1284.14,1287.63,1295.79,1276.81,345960,0.2
2024-03-21,1281.57,1267.37,1281.57,1264.28,273240,1.79
2024-03-20,1259.06,1236.45,1262.31,1228.49,295410,1.97
2024-03-19,1234.74,1235.48,1241.23,1229.02,197180,-0.08
2024-03-18,1235.74,1256.37,1258.38,1215.67,407030,-1.65
2024-03-15,1256.42,1258.22,1264.77,1244.01,260709,-0.31
2024-03-14,1260.32,1272.36,1277.29,1254.72,258709,-0.94
2024-03-13,1272.28,1242.24,1272.28,1242.24,228300,2.42
2024-03-12,1242.23,1233.81,1244.95,1232.4,231980,0.58
2024-03-11,1235.12,1250.08,1255.3,1232.97,284550,-1.21
2024-03-08,1250.2,1277.31,1281.52,1250.2,420640,-2.06
2024-03-07,1276.56,1271.63,1279.92,1266.52,249310,0.43
2024-03-06,1271.07,1280.38,1288.06,1264.44,290730,-0.71
2024-03-05,1280.17,1269.5,1280.17,1264.84,253290,0.92
2024-03-04,1268.53,1271.05,1275.36,1262.9,288440,0.12
2024-03-01,1267.07,1267.31,1269.07,1258.83,256480,0.1
2024-02-29,1265.75,1268.94,1276.9,1258.26,337860,0.03
2024-02-28,1265.35,1252.14,1265.35,1246.63,296530,1.4
2024-02-27,1247.91,1238.55,1248.24,1235.15,336860,1.18
2024-02-26,1233.31,1223.83,1234.52,1220.3,249870,0.84
2024-02-23,1223.09,1241.28,1256.11,1222.94,466160,-1.36
2024-02-22,1239.9,1242.15,1243.58,1236.29,237780,-0.18
2024-02-21,1242.08,1241.01,1248.23,1233.97,305490,0.03
2024-02-20,1241.65,1241.93,1243.81,1235.86,245240,0.12
2024-02-19,1240.2,1228.71,1240.2,1226.97,328460,1.28
2024-02-16,1224.54,1221.31,1224.54,1217.46,209160,0.61
2024-02-15,1217.12,1213.84,1226.09,1213.84,288080,0.36
2024-02-07,1212.7,1201.39,1214.54,1201.04,201300,1.13
2024-02-06,1199.17,1199.73,1203.83,1196.66,157840,0.15
2024-02-05,1197.36,1176.74,1201.33,1176.3,293640,1.92
2024-02-02,1174.76,1174.02,1178.85,1171.62,219970,0.12
2024-02-01,1173.35,1165.05,1175.62,1164.77,158510,0.6
2024-01-31,1166.33,1183.54,1185.27,1163.51,389450,-1.3
2024-01-30,1181.71,1178.9,1182.49,1176.91,153230,0.22
2024-01-29,1179.17,1184.54,1185.62,1178.29,150510,-0.31
2024-01-26,1182.82,1180.02,1184.9,1180.02,141240,0.45
2024-01-25,1177.52,1180.64,1180.68,1174.11,148290,-0.16
2024-01-24,1179.45,1182.22,1188.11,1178.53,216660,-0.37
2024-01-23,1183.85,1191.54,1193.19,1180.91,199940,-0.48
2024-01-22,1189.56,1189.98,1192.57,1183.04,257230,0.37
2024-01-19,1185.23,1176.62,1185.23,1176.54,220570,0.96
2024-01-18,1173.91,1168.44,1175.6,1166.29,179920,0.63
2024-01-17,1166.61,1169.52,1177.01,1165.32,220040,-0.31
2024-01-16,1170.19,1157.85,1170.19,1155.25,198440,0.77
2024-01-15,1161.3,1168.07,1172.16,1161.3,197840,-0.2
2024-01-12,1163.66,1161.72,1167.94,1149.61,372890,0.01
2024-01-11,1163.56,1164.8,1172.49,1159.52,258079,0.08
2024-01-10,1162.68,1160.5,1168.93,1158.53,349790,0.21
2024-01-09,1160.21,1163.61,1164.86,1156.01,220970,-0.28
2024-01-08,1163.52,1164.43,1169.95,1159.73,234160,0.2
2024-01-05,1161.14,1156.71,1161.53,1152.79,229360,0.41
2024-01-04,1156.37,1145.72,1167.27,1144.57,422180,1.01
2024-01-03,1144.85,1131.57,1144.85,1126.57,179480,1.17
2024-01-02,1131.64,1137.11,1140.11,1129.78,184120,0.02
2023-12-29,1131.46,1130.89,1136.02,1130.09,179280,0.26
2023-12-28,1128.51,1116.66,1129.33,1115.17,167220,1.13
2023-12-27,1115.94,1116.48,1120.56,1115.78,128690,0.04
2023-12-26,1115.52,1112.4,1117.33,1111.11,151800,0.33
2023-12-25,1111.86,1099.72,1113.73,1099.44,136590,1.31
2023-12-22,1097.45,1097.23,1099.53,1093.19,138260,0.0
2023-12-21,1097.43,1092.75,1097.82,1089.59,107760,0.04
2023-12-20,1097.01,1092.29,1097.49,1088.63,117060,0.47
2023-12-19,1091.87,1083.6,1091.87,1076.36,147450,0.66
2023-12-18,1084.67,1098.77,1099.41,1082.8,150820,-1.16
2023-12-15,1097.4,1104.94,1107.15,1097.4,180850,-0.64
2023-12-14,1104.49,1111.12,1113.01,1102.67,155390,-0.21
2023-12-13,1106.83,1123.34,1124.71,1105.71,190650,-1.28
2023-12-12,1121.21,1119.26,1121.21,1114.98,141870,0.35
2023-12-11,1117.34,1118.79,1120.07,1111.73,149510,0.22
2023-12-08,1114.89,1111.28,1118.81,1109.67,209970,0.32
2023-12-07,1111.35,1109.67,1115.24,1096.22,299700,0.19
2023-12-06,1109.27,1101.65,1109.27,1100.14,157260,0.8
2023-12-05,1100.42,1108.02,1109.48,1097.05,155060,-0.61
2023-12-04,1107.16,1094.42,1111.9,1093.85,261890,1.54
2023-12-01,1090.39,1088.07,1091.17,1077.33,123450,0.8
2023-11-30,1081.7,1091.44,1097.22,1081.7,141110,-1.05
2023-11-29,1093.16,1090.14,1097.42,1087.95,122220,0.43
2023-11-28,1088.51,1078.86,1089.4,1068.24,132910,0.94
2023-11-27,1078.42,1086.89,1088.03,1076.62,127260,-0.82
2023-11-24,1087.34,1085.26,1087.34,1068.59,188230,0.43
2023-11-23,1082.68,1111.93,1114.87,1082.68,170080,-2.44
2023-11-22,1109.8,1109.31,1112.98,1098.21,152390,0.11
2023-11-21,1108.6,1103.6,1113.69,1102.33,128419,0.52
2023-11-20,1102.85,1091.66,1114.63,1085.74,172460,-0.06
2023-11-17,1103.53,1135.52,1137.73,1096.44,260940,-2.57
2023-11-16,1132.6,1128.57,1132.6,1123.29,140290,0.06
2023-11-15,1131.9,1130.53,1144.88,1128.64,271850,1.13
2023-11-14,1119.28,1112.37,1124.76,1109.79,222670,1.13
2023-11-13,1106.72,1109.14,1114.41,1099.18,185210,-0.21
2023-11-10,1109.05,1113.38,1123.66,1107.51,205940,-1.24
2023-11-09,1122.95,1130.64,1137.05,1122.72,231990,-0.62
2023-11-08,1129.95,1092.51,1129.95,1086.85,233460,3.41
2023-11-07,1092.71,1100.4,1101.7,1091.38,133870,-0.98
2023-11-06,1103.52,1094.14,1104.04,1093.62,169810,1.6
2023-11-03,1086.19,1088.31,1095.71,1082.83,203950,-0.12
2023-11-02,1087.5,1052.14,1087.5,1052.14,195220,3.41
2023-11-01,1051.65,1038.9,1051.65,1034.04,166560,1.18
2023-10-31,1039.38,1049.56,1053.05,1034.12,192350,-0.79
2023-10-30,1047.63,1063.14,1066.38,1047.63,130430,-1.87
2023-10-27,1067.57,1070.98,1074.01,1050.32,169710,0.25
2023-10-26,1064.95,1092.56,1094.96,1056.32,311840,-4.34
2023-10-25,1113.32,1117.92,1124.85,1113.28,105620,-0.34
2023-10-24,1117.12,1109.18,1121.39,1102.05,111130,0.93
2023-10-23,1106.85,1122.73,1123.28,1099.34,131290,-1.5
2023-10-20,1123.69,1104.83,1125.63,1094.78,154960,1.7
2023-10-19,1104.89,1126.67,1126.86,1104.89,166990,-1.84
2023-10-18,1125.56,1143.95,1144.89,1108.68,233690,-1.36
2023-10-17,1141.03,1157.63,1160.3,1141.03,141760,-1.06
2023-10-16,1153.21,1165.75,1168.02,1151.13,173240,-1.15
2023-10-13,1166.66,1158.34,1167.61,1152.58,149210,0.1
2023-10-12,1165.49,1167.62,1172.14,1162.0,142880,-0.15
2023-10-11,1167.29,1161.87,1167.29,1154.45,113750,0.6
2023-10-10,1160.28,1153.05,1163.47,1153.05,155500,0.86
2023-10-09,1150.37,1139.07,1150.37,1135.67,146630,0.93
2023-10-06,1139.78,1125.62,1141.93,1120.28,137580,1.36
2023-10-05,1124.48,1141.22,1143.34,1124.48,131350,-1.23
2023-10-04,1138.54,1129.15,1146.21,1118.74,159110,0.68
2023-10-03,1130.89,1156.86,1158.38,1128.54,260260,-3.11
2023-10-02,1167.13,1166.64,1173.06,1159.16,119870,0.07
2023-09-29,1166.26,1169.26,1176.77,1165.15,144900,0.16
2023-09-28,1164.45,1167.96,1168.09,1144.47,193650,-0.36
2023-09-27,1168.6,1154.54,1168.6,1141.09,190470,1.32
2023-09-26,1153.37,1161.62,1174.24,1152.44,242760,-0.57
2023-09-25,1159.94,1195.36,1199.65,1159.94,263860,-3.15
2023-09-22,1197.69,1210.14,1210.14,1180.11,362180,-1.76
2023-09-21,1219.19,1234.14,1235.3,1217.78,254100,-1.25
2023-09-20,1234.57,1224.64,1237.21,1221.64,192770,0.74
2023-09-19,1225.5,1224.26,1229.61,1212.51,226800,0.15
2023-09-18,1223.7,1235.2,1236.53,1214.74,210410,-1.22
2023-09-15,1238.81,1235.25,1244.82,1231.77,273160,0.38
2023-09-14,1234.06,1247.87,1255.75,1231.53,287970,-1.11
2023-09-13,1247.95,1258.04,1260.37,1241.95,296260,-0.63
2023-09-12,1255.83,1230.7,1255.83,1227.32,213410,2.04
2023-09-11,1230.71,1251.38,1259.48,1227.4,328070,-1.48
2023-09-08,1249.14,1252.1,1258.33,1247.95,228780,-0.48
2023-09-07,1255.22,1261.35,1268.05,1251.89,274250,-0.38
2023-09-06,1260.03,1246.83,1260.03,1238.44,250660,1.24
2023-09-05,1244.64,1241.49,1248.97,1238.6,252630,0.82
2023-08-31,1234.53,1225.93,1235.71,1225.93,195050,0.73
2023-08-30,1225.56,1215.62,1227.68,1214.77,214230,0.83
2023-08-29,1215.47,1215.97,1217.89,1207.72,206960,0.17
2023-08-28,1213.4,1200.26,1213.61,1199.02,187940,1.63
2023-08-25,1193.93,1201.73,1203.52,1190.54,186680,-0.66
2023-08-24,1201.88,1184.28,1201.95,1180.46,189180,1.6
2023-08-23,1182.97,1206.61,1207.84,1177.5,225110,-0.88
2023-08-22,1193.51,1192.11,1195.97,1158.6,266990,0.27
2023-08-21,1190.32,1190.69,1199.6,1178.54,259170,0.02
2023-08-18,1190.1,1240.54,1243.69,1187.03,424010,-4.63
2023-08-17,1247.82,1257.81,1259.5,1247.82,281530,-0.73
2023-08-16,1256.95,1240.88,1257.57,1240.88,248290,1.27
2023-08-15,1241.24,1244.31,1244.62,1236.55,185980,-0.18
2023-08-14,1243.43,1245.06,1245.96,1234.12,228140,0.21
2023-08-11,1240.77,1235.59,1240.77,1221.03,234810,1.19
2023-08-10,1226.2,1241.59,1243.16,1225.0,204530,-1.1
2023-08-09,1239.84,1246.12,1248.52,1235.87,249110,-0.64
2023-08-08,1247.81,1252.05,1254.21,1243.84,232460,-0.23
2023-08-07,1250.68,1230.38,1250.68,1230.38,284030,1.56
2023-08-04,1231.42,1211.77,1231.42,1211.77,321010,1.7
2023-08-03,1210.8,1219.88,1223.94,1207.43,264560,-0.86
2023-08-02,1221.32,1220.7,1226.12,1216.67,218570,-0.07
2023-08-01,1222.18,1239.52,1240.99,1222.18,328430,-0.7
2023-07-31,1230.81,1224.47,1230.81,1217.02,294900,1.51
2023-07-28,1212.45,1199.9,1212.45,1197.53,251640,1.06
2023-07-27,1199.68,1201.11,1205.35,1192.35,263450,-0.15
2023-07-26,1201.43,1198.04,1201.43,1195.31,247530,0.29
2023-07-25,1198.01,1195.13,1202.39,1194.89,253340,0.41
2023-07-24,1193.14,1191.3,1194.04,1182.45,265150,0.55
2023-07-21,1186.6,1167.74,1186.6,1166.55,243820,1.57
2023-07-20,1168.26,1164.69,1168.26,1159.64,218940,0.26
2023-07-19,1165.19,1169.64,1171.07,1165.19,198670,-0.14
2023-07-18,1166.82,1163.7,1167.81,1159.05,221180,0.19
2023-07-17,1164.58,1164.52,1166.76,1160.47,238540,0.34
2023-07-14,1160.59,1160.5,1162.16,1146.26,287040,0.39
2023-07-13,1156.11,1152.58,1156.11,1148.71,187660,0.83
2023-07-12,1146.54,1147.63,1150.88,1141.81,223010,-0.01
2023-07-11,1146.67,1144.35,1152.16,1143.6,233520,0.31
2023-07-10,1143.16,1134.97,1143.16,1132.73,247570,1.22
2023-07-07,1129.43,1118.2,1129.43,1116.02,163610,0.89
2023-07-06,1119.44,1129.74,1131.54,1115.91,224550,-0.91
2023-07-05,1129.76,1131.15,1134.68,1128.19,212150,0.16
2023-07-04,1128.0,1123.54,1128.35,1119.29,163470,0.41
2023-07-03,1123.37,1127.12,1130.09,1120.63,140250,0.02
2023-06-30,1123.13,1125.21,1127.28,1121.21,158130,-0.19
2023-06-29,1125.29,1141.81,1142.72,1125.29,218030,-1.39
2023-06-28,1141.12,1135.89,1143.53,1131.92,254960,0.59
2023-06-27,1134.41,1134.28,1135.65,1128.2,174320,0.28
2023-06-26,1131.23,1130.04,1134.11,1118.53,238650,0.4
2023-06-23,1126.76,1119.02,1127.29,1117.41,231870,0.82
2023-06-22,1117.6,1119.25,1122.6,1115.57,199390,0.5
2023-06-21,1112.07,1104.24,1112.07,1101.27,185860,0.71
2023-06-20,1104.27,1098.92,1104.27,1095.38,145930,0.49
2023-06-19,1098.94,1110.01,1111.21,1098.31,193100,-0.91
2023-06-16,1109.06,1108.59,1125.62,1105.74,320740,0.04
2023-06-15,1108.57,1110.52,1113.23,1104.6,171340,-0.18
2023-06-14,1110.6,1116.53,1123.86,1110.6,230820,-0.43
2023-06-13,1115.39,1110.95,1115.39,1108.5,237700,0.52
2023-06-12,1109.63,1104.08,1109.63,1092.3,180990,0.8
2023-06-09,1100.85,1095.41,1100.85,1089.37,198750,0.77
2023-06-08,1092.46,1107.86,1110.87,1092.46,279410,-1.2
2023-06-07,1105.68,1104.3,1107.09,1100.11,266660,0.3
2023-06-06,1102.32,1091.71,1102.32,1090.95,198430,1.03
2023-06-05,1091.08,1097.53,1100.37,1090.52,215250,0.38
2023-06-02,1086.96,1074.51,1089.22,1073.95,263650,1.77
2023-06-01,1068.09,1065.27,1068.09,1060.29,162840,0.17
2023-05-31,1066.33,1072.72,1074.3,1063.44,193470,-0.51
2023-05-30,1071.82,1073.99,1074.46,1066.98,169590,0.19
2023-05-29,1069.77,1063.62,1070.97,1062.79,133470,0.84
2023-05-26,1060.81,1064.26,1064.95,1060.14,110970,-0.13
2023-05-25,1062.15,1061.16,1064.24,1057.35,137270,0.06
2023-05-24,1061.55,1072.23,1072.52,1060.83,155560,-0.61
2023-05-23,1068.05,1074.26,1076.89,1063.85,171210,-0.53
2023-05-22,1073.74,1070.37,1073.89,1068.55,141530,0.46
2023-05-19,1068.84,1072.77,1072.77,1060.72,122550,-0.18
2023-05-18,1070.76,1065.39,1076.86,1063.08,146690,0.82
2023-05-17,1062.1,1069.54,1073.87,1062.1,153740,-0.7
2023-05-16,1069.64,1072.98,1073.66,1066.92,126570,-0.12
2023-05-15,1070.9,1067.26,1080.72,1067.26,195780,0.42
2023-05-12,1066.44,1056.09,1066.44,1051.75,168090,1.09
2023-05-11,1054.93,1058.02,1061.48,1053.62,129130,-0.01
2023-05-10,1054.99,1051.62,1055.36,1048.6,124300,0.51
2023-05-09,1049.67,1049.86,1054.49,1049.23,104910,0.0
2023-05-08,1049.72,1041.07,1050.56,1041.04,147570,1.08
2023-05-05,1038.46,1038.51,1042.11,1035.07,91880,-0.11
2023-05-04,1039.64,1046.32,1047.93,1038.23,126650,-1.12
2023-04-28,1051.43,1045.38,1051.43,1044.56,140090,0.95
2023-04-27,1041.54,1045.78,1048.26,1040.32,105510,-0.35
2023-04-26,1045.24,1036.3,1045.24,1029.94,125180,0.79
2023-04-25,1037.04,1046.6,1051.54,1036.93,121260,-0.87
2023-04-24,1046.17,1049.24,1054.0,1041.46,104500,0.0
2023-04-21,1046.18,1054.75,1055.48,1045.78,147510,-0.71
2023-04-20,1053.61,1056.74,1057.82,1050.35,83440,-0.24
2023-04-19,1056.14,1067.67,1067.74,1055.77,140530,-0.79
2023-04-18,1064.55,1067.02,1068.54,1060.75,122130,-0.04
2023-04-17,1065.02,1063.18,1065.4,1058.55,96960,0.15
2023-04-14,1063.43,1078.36,1079.87,1063.43,173430,-1.05
2023-04-13,1074.67,1081.78,1082.21,1072.11,156890,-0.56
2023-04-12,1080.69,1083.06,1084.26,1077.86,196540,-0.09
2023-04-11,1081.71,1075.76,1082.89,1067.28,179520,0.4
2023-04-10,1077.41,1082.62,1087.6,1074.59,192680,-0.14
2023-04-07,1078.88,1079.0,1080.9,1071.6,139160,0.0
2023-04-06,1078.86,1091.15,1093.99,1078.86,233210,-1.01
2023-04-05,1089.83,1088.33,1089.83,1082.73,193490,0.14
2023-04-04,1088.34,1090.07,1091.13,1084.04,181860,-0.03
2023-04-03,1088.72,1080.9,1088.83,1080.9,231130,1.4
